gene_id	gene_symbol	median_cluster1	median_cluster2	diff	p_value	fdr
RPL39L|116832	RPL39L	6.30533485703316	6.016759268643909	0.2885755883892509	0.004111724182583419	0.02004875511613579
CBLN1|869	CBLN1	2.31391211024335	2.9636220851094075	-0.6497099748660573	0.004112184133169269	0.02004875511613579
GSTA3|2940	GSTA3	0	0	0	0.004115714493572218	0.02006113437401603
PLEKHA6|22874	PLEKHA6	9.785001997647438	10.113846327995798	-0.32884433034836036	0.004123023596915934	0.020077423661135598
DAG1|1605	DAG1	11.184176439646981	11.027857629546073	0.15631881010090787	0.0041230246435260175	0.020077423661135598
DDX3X|1654	DDX3X	12.528828568128048	12.675553533378158	-0.14672496525010992	0.0041230246435260175	0.020077423661135598
LYPLA1|10434	LYPLA1	10.270938198755816	10.038068481109038	0.23286971764677844	0.0041230246435260175	0.020077423661135598
C2orf16|84226	C2orf16	4.950200941220807	4.832454608912517	0.11774633230828968	0.004134352230894752	0.020118067246097673
PRKD1|5587	PRKD1	8.391641742266216	8.730422584356807	-0.3387808420905909	0.004134353279796434	0.020118067246097673
TMEM160|54958	TMEM160	6.214721287262458	5.878999927592011	0.3357213596704476	0.004134353279796434	0.020118067246097673
GLA|2717	GLA	9.071700268195595	8.866750375619985	0.2049498925756108	0.0041400271329046475	0.0201408339220491
KRTAP4-12|83755	KRTAP4-12	0	0	0	0.004149912291989119	0.020184072330035035
PLAC9|219348	PLAC9	6.9797842429671775	7.400589160742303	-0.42080491777512563	0.0041685078022393835	0.02026478075162781
SCO2|9997	SCO2	9.086177911655597	8.847251572088435	0.23892633956716125	0.004168508858040645	0.02026478075162781
HDDC3|374659	HDDC3	8.359401984116857	8.184191015973802	0.17521096814305537	0.0041799508136447176	0.020310646954751932
KIAA0319L|79932	KIAA0319L	10.88483399032734	11.029349351254421	-0.1445153609270804	0.0041799508136447176	0.020310646954751932
CCT6A|908	CCT6A	11.636036580720056	11.50054813327252	0.13548844744753552	0.004185680350864898	0.020327338447490715
FLJ40292|643210	FLJ40292	1.3191954620420447	0.937193711170317	0.3820017508717277	0.004190325215722836	0.020327338447490715
FAM8A1|51439	FAM8A1	10.273189103728726	10.438199269674085	-0.16501016594535933	0.004191420193722921	0.020327338447490715
SLC25A30|253512	SLC25A30	9.660646048281729	9.940803956696351	-0.2801579084146226	0.004191420193722921	0.020327338447490715
ABCB4|5244	ABCB4	5.872585319445015	6.6802540209328845	-0.8076687014878692	0.004191421254144617	0.020327338447490715
C14orf45|80127	C14orf45	7.245947937805433	7.3542846498421275	-0.10833671203669493	0.004191421254144617	0.020327338447490715
MAGED4B|81557	MAGED4B	5.696020636655926	4.841022075530376	0.8549985611255497	0.004191421254144617	0.020327338447490715
VIPR1|7433	VIPR1	4.217228896711205	4.802317314403592	-0.5850884176923872	0.004191421254144617	0.020327338447490715
STON1-GTF2A1L|286749	STON1-GTF2A1L	1.7266294721115658	2.803268373809492	-1.076638901697926	0.004195055766403117	0.020340090704472034
MMP27|64066	MMP27	0	0	0	0.00419985066105941	0.02035846171940607
C17orf79|55352	C17orf79	9.31685164533146	9.157111941376293	0.15973970395516623	0.004202920241788497	0.02036358627084405
FAM96B|51647	FAM96B	10.08363757339524	9.79741835451163	0.2862192188836108	0.004202920241788497	0.02036358627084405
WFDC11|259239	WFDC11	0	0	0	0.004213414418725795	0.020395025194738046
GPR85|54329	GPR85	5.78810540801598	6.080348542197157	-0.2922431341811773	0.004214446773877639	0.020395025194738046
NCKIPSD|51517	NCKIPSD	9.449659545232057	9.63348570274313	-0.18382615751107245	0.004214447838936383	0.020395025194738046
RPL8|6132	RPL8	14.792726428360467	14.594336268617672	0.19839015974279484	0.004214447838936383	0.020395025194738046
TMEM203|94107	TMEM203	9.519285097012997	9.411686812375994	0.10759828463700316	0.004214447838936383	0.020395025194738046
ECM2|1842	ECM2	8.681893643146836	8.974945105735644	-0.2930514625888083	0.004237589111744226	0.020502110553067093
SHD|56961	SHD	0.49844032344921396	0	0.49844032344921396	0.0042542059528560185	0.020577586059727558
FBXO18|84893	FBXO18	10.499692092228269	10.415710083570838	0.083982008657431	0.004260842350542145	0.020599854926025694
EDEM2|55741	EDEM2	9.870919213811359	9.704809730295004	0.16610948351635457	0.004260845573690264	0.020599854926025694
MPO|4353	MPO	2.2631995817650337	1.7991702171996198	0.4640293645654139	0.00427033710986356	0.020640812617487157
PTGER3|5733	PTGER3	9.126839639541831	9.953007633482034	-0.8261679939402029	0.0042725171576823715	0.020646418872296044
CR2|1380	CR2	1.9940946048787063	1.2657969247597527	0.7282976801189536	0.004284040765940747	0.020693078370665745
TEAD1|7003	TEAD1	10.935456052219337	11.086109680256135	-0.15065362803679783	0.004284217727694904	0.020693078370665745
PECI|10455	PECI	10.206102766502905	10.389383968177485	-0.18328120167458017	0.0042959441026154364	0.020729943349081598
CA2|760	CA2	10.680130612291494	10.974851921115484	-0.2947213088239895	0.004295947346874603	0.020729943349081598
RPLP2|6181	RPLP2	13.315929879263491	13.091418856725696	0.2245110225377953	0.004295947346874603	0.020729943349081598
SEC16B|89866	SEC16B	8.665929814050727	9.084885435758322	-0.41895562170759426	0.004295947346874603	0.020729943349081598
MESP2|145873	MESP2	2.277538086262847	1.8289970831148497	0.4485410031479973	0.00430709810583702	0.020761932749774187
DLL1|28514	DLL1	7.910207418867545	8.335872661261456	-0.42566524239391157	0.004307704994707218	0.020761932749774187
C5orf15|56951	C5orf15	11.624281115648074	11.774107548340254	-0.14982643269217988	0.004307706078481165	0.020761932749774187
PGAP1|80055	PGAP1	8.223610995948867	8.487960588260197	-0.26434959231132993	0.004307706078481165	0.020761932749774187
RND1|27289	RND1	5.8415571573154565	6.163522884341443	-0.3219657270259866	0.004307706078481165	0.020761932749774187
BBS12|166379	BBS12	8.019801694535074	8.3178331500809	-0.2980314555458268	0.004313594211339128	0.020785361821209828
FGFBP1|9982	FGFBP1	0.5810619358565272	0	0.5810619358565272	0.0043168424929604975	0.020796062454780898
WARS2|10352	WARS2	8.559335792099882	8.782572379100628	-0.22323658700074667	0.0043194939858873455	0.020803883694999546
CKMT1A|548596	CKMT1A	2.122217385149632	0.7530910302981052	1.369126354851527	0.00432269773463821	0.020814360398193694
FOXJ3|22887	FOXJ3	11.16364605473646	11.569917301207694	-0.406271246471233	0.0043253978130373015	0.020822407454864154
TBCB|1155	TBCB	10.008301806066621	9.883271035188198	0.12503077087842307	0.004331311132579121	0.020840874043209282
WFDC2|10406	WFDC2	9.572825450886981	8.79750265855191	0.7753227923350714	0.004331311132579121	0.020840874043209282
LOC338651|338651	LOC338651	2.130204057610272	1.7365615829905527	0.39364247461971935	0.004332323208804302	0.020840874043209282
RNF7|9616	RNF7	10.44796516523298	10.275717135484014	0.1722480297489657	0.004337229600849941	0.020859518218156157
VNN3|55350	VNN3	2.2832789145711327	1.8658396521586624	0.4174392624124703	0.004340319691352036	0.020869420269323476
APOB|338	APOB	5.739883871956298	6.9503867586594765	-1.2105028867031784	0.004366937549321403	0.020992418556571628
CHMP1A|5119	CHMP1A	11.166901637078931	11.014899214124954	0.15200242295397715	0.004378868993945468	0.02102482552400462
AP1S1|1174	AP1S1	10.005971160343355	9.775922981674832	0.23004817866852356	0.004378873385891861	0.02102482552400462
FOXC2|2303	FOXC2	6.243449429164002	6.625008874881659	-0.38155944571765676	0.004378873385891861	0.02102482552400462
GMDS|2762	GMDS	7.67918227379113	7.45399488678747	0.22518738700366026	0.004378873385891861	0.02102482552400462
MID1IP1|58526	MID1IP1	9.08907561263015	9.003557264188698	0.08551834844145212	0.004378873385891861	0.02102482552400462
PCDHGA12|26025	PCDHGA12	5.386610673261776	5.777004075308696	-0.39039340204691975	0.004384850737594344	0.02103855126302379
POP5|51367	POP5	8.202028261062289	7.985130373466899	0.21689788759538953	0.004384850737594344	0.02103855126302379
SSSCA1|10534	SSSCA1	8.332524708276994	8.13714997916326	0.195374729113734	0.004384850737594344	0.02103855126302379
TUBGCP5|114791	TUBGCP5	8.26531435897364	8.051970200188135	0.21334415878550494	0.004390837685273342	0.021062283260147405
TRIM17|51127	TRIM17	2.8885632587335417	2.3418719206444005	0.5466913380891412	0.004396697651338678	0.02108187734222645
SNORA74B|677841	SNORA74B	0.4171628709403209	0	0.4171628709403209	0.00439700584353878	0.02108187734222645
SLC38A9|153129	SLC38A9	7.501665193229666	7.317855756088208	0.18380943714145825	0.004402831607241442	0.021104809584877385
ARSI|340075	ARSI	3.6694971702834325	2.7497058791769895	0.919791291106443	0.004414350178801635	0.02113741184362346
RPS20|6224	RPS20	14.165401121671042	13.805663272411891	0.359737849259151	0.004414854110928087	0.02113741184362346
TPRG1|285386	TPRG1	4.4095909275339045	4.052189803201752	0.3574011243321529	0.004414854110928087	0.02113741184362346
PARS2|25973	PARS2	6.87551381822566	7.059625671062092	-0.1841118528364314	0.004414855216078485	0.02113741184362346
UBR3|130507	UBR3	9.996731381775493	10.161786931998636	-0.16505555022314233	0.004414855216078485	0.02113741184362346
MMP17|4326	MMP17	3.758828459235537	3.1187583889798343	0.6400700702557027	0.004426846553806709	0.021175082903510493
FXC1|26515	FXC1	9.43995079632239	9.338544753209034	0.10140604311335721	0.00442690857618109	0.021175082903510493
KLHL11|55175	KLHL11	5.024310128437913	5.454337134305031	-0.4300270058671183	0.00442690857618109	0.021175082903510493
PSENEN|55851	PSENEN	9.857951206269197	9.551375663335637	0.30657554293355993	0.00442690857618109	0.021175082903510493
DLX6|1750	DLX6	2.6737784706536027	2.989611349067932	-0.31583287841432917	0.004438929595252271	0.02120281214968066
ARHGEF37|389337	ARHGEF37	9.476883460281977	9.854413379603686	-0.37752991932170943	0.0044389917520603304	0.02120281214968066
CD79B|974	CD79B	6.631927168070211	7.058706126506423	-0.42677895843621183	0.0044389917520603304	0.02120281214968066
FAM149B1|317662	FAM149B1	9.0272171625876	9.151828381513967	-0.12461121892636662	0.0044389917520603304	0.02120281214968066
FRY|10129	FRY	9.316408650436964	9.700139703484552	-0.3837310530475886	0.0044389917520603304	0.02120281214968066
PDE3B|5140	PDE3B	6.8913704740580535	6.364490140304592	0.5268803337534615	0.0044389917520603304	0.02120281214968066
HBQ1|3049	HBQ1	0	0	0	0.004447577889332531	0.021238811072277434
DYNLT1|6993	DYNLT1	10.316443417043725	10.176883722725856	0.1395596943178692	0.00445110480834186	0.021250639092055334
CDH2|1000	CDH2	10.836529364201798	11.132801732167973	-0.29627236796617495	0.004463247809766067	0.021303587069350392
C8orf30A|51236	C8orf30A	8.814207309803319	8.54422261573866	0.2699846940646591	0.0044754197040134235	0.021356647953271322
LGMN|5641	LGMN	11.84560678329397	11.584845089120613	0.2607616941733575	0.00448762278798601	0.021404792043736253
RARA|5914	RARA	10.328538664851084	10.543959797371853	-0.21542113252076867	0.0044876239075784625	0.021404792043736253
ROMO1|140823	ROMO1	9.555149406935314	9.191806902012443	0.3633425049228709	0.00449985713402225	0.021458084042964728
FOXB2|442425	FOXB2	0	0	0	0.0045097587200564684	0.021500234859011265
C21orf49|54067	C21orf49	3.4341175378339197	3.6149924668876063	-0.18087492905368663	0.0045121171923987015	0.021501364730173216
HIST1H2AC|8334	HIST1H2AC	9.675644731875128	9.999027543834686	-0.32338281195955787	0.004512120565720212	0.021501364730173216
KLHL33|123103	KLHL33	0.7150043332833537	1.0819531196470609	-0.3669487863637072	0.004520794965110823	0.021524470135295938
WBSCR16|81554	WBSCR16	10.107601586981513	10.006424265414928	0.10117732156658477	0.004524413141117176	0.021524470135295938
ATF5|22809	ATF5	9.959389842478986	9.64534140091434	0.31404844156464584	0.004524414267988384	0.021524470135295938
PGBD1|84547	PGBD1	6.5275073896696085	6.773482115185334	-0.2459747255157252	0.004524414267988384	0.021524470135295938
RBM4B|83759	RBM4B	8.060719927777978	8.224836169399435	-0.164116241621457	0.004524414267988384	0.021524470135295938
RPS12|6206	RPS12	13.343066407206232	13.122007754520283	0.22105865268594904	0.004524414267988384	0.021524470135295938
RRP7A|27341	RRP7A	9.433301562038185	9.236136205723927	0.19716535631425813	0.004524414267988384	0.021524470135295938
MTERF|7978	MTERF	7.28892077627972	7.210525240687528	0.07839553559219148	0.004530570234853124	0.021543633280827364
SUPV3L1|6832	SUPV3L1	8.980467924022577	8.877189024495074	0.10327889952750269	0.004530571362941064	0.021543633280827364
CPLX3|594855	CPLX3	1.261258420287494	0.9712952280951593	0.2899631921923346	0.0045331350079736545	0.02155076022818201
CES2|8824	CES2	12.058833969279819	12.315344890394355	-0.2565109211145362	0.004536738306258362	0.02155776234845192
ZBTB43|23099	ZBTB43	8.526981460366226	8.358449011639749	0.1685324487264772	0.004536738306258362	0.02155776234845192
LRRC17|10234	LRRC17	6.959676201910158	7.300581359795972	-0.340905157885814	0.004549092746077425	0.021606322223683392
NSMCE4A|54780	NSMCE4A	8.423819882518544	8.296631768372395	0.12718811414614883	0.004549092746077425	0.021606322223683392
CABYR|26256	CABYR	4.771288044243182	4.529115039920053	0.24217300432312872	0.004561475384731531	0.02166005134589318
OTX1|5013	OTX1	0.6041424402079869	0.4091465059196305	0.19499593428835643	0.004565321210286717	0.021673227927230254
GPC4|2239	GPC4	9.573506792004142	10.020035421292246	-0.4465286292881032	0.004573891956494725	0.021678372519354564
MAML1|9794	MAML1	9.960537161139705	10.046796609573757	-0.08625944843405264	0.004573891956494725	0.021678372519354564
SLC4A2|6522	SLC4A2	11.274999703282916	11.139640878568544	0.13535882471437155	0.004573891956494725	0.021678372519354564
H2AFZ|3015	H2AFZ	11.066364738593695	10.915035319655574	0.15132941893812024	0.004573893093131136	0.021678372519354564
MYST2|11143	MYST2	9.956849579183405	10.064527219978498	-0.10767764079509234	0.004573893093131136	0.021678372519354564
SERP2|387923	SERP2	5.909461909679739	6.173395314838727	-0.2639334051589879	0.004573893093131136	0.021678372519354564
GJC3|349149	GJC3	1.0037877684451117	1.3541135924923768	-0.3503258240472651	0.004573903086156932	0.021678372519354564
ZNF192|7745	ZNF192	8.671409871172557	8.8806763431097	-0.2092664719371431	0.004580111145739867	0.02170271350210335
E4F1|1877	E4F1	8.622875304114729	8.34270584792302	0.2801694561917092	0.004586339132039986	0.021711890375257364
TMEM159|57146	TMEM159	9.84888866345053	10.065779623796537	-0.21689096034600652	0.004586339132039986	0.021711890375257364
UAP1L1|91373	UAP1L1	8.908253471739975	8.666735292096062	0.2415181796439132	0.004586339132039986	0.021711890375257364
YIPF1|54432	YIPF1	9.219799349455133	9.0783990206805	0.14140032877463327	0.004586339132039986	0.021711890375257364
LRCH1|23143	LRCH1	9.855947928789831	10.025070333408278	-0.16912240461844696	0.004598814694301693	0.02175060408643684
RHOBTB3|22836	RHOBTB3	9.70888778299197	9.2404264391756	0.4684613438163705	0.004598814694301693	0.02175060408643684
UBE2E1|7324	UBE2E1	9.986344469429369	9.859061057389008	0.1272834120403612	0.004598814694301693	0.02175060408643684
SLC35D1|23169	SLC35D1	9.33912612973383	9.61558550030701	-0.27645937057318015	0.004598815835846588	0.02175060408643684
LOC100144604|100144604	LOC100144604	0.8179338705517711	0.5517866898122242	0.2661471807395469	0.004601317037026431	0.02175734911106096
CHORDC1|26973	CHORDC1	8.415649071102326	8.245243693995667	0.17040537710665937	0.0046113221266730516	0.021794479297523373
MRPL11|65003	MRPL11	9.499778097460553	9.350172338915234	0.14960575854531832	0.004611323270678678	0.021794479297523373
GK5|256356	GK5	8.338107162142013	8.129334540847792	0.20877262129422114	0.004617587387688448	0.021818989855717674
WDFY1|57590	WDFY1	10.493990439304978	10.664100569404344	-0.17011013009936526	0.004623860356309828	0.0218231597698862
GCDH|2639	GCDH	8.317968376213258	8.18392810846293	0.13404026775032918	0.004623861502780513	0.0218231597698862
NUP210|23225	NUP210	9.497306219099555	9.090776700571457	0.4065295185280977	0.004623861502780513	0.0218231597698862
SMN2|6607	SMN2	9.766145739511956	9.585835743150362	0.1803099963615935	0.004623861502780513	0.0218231597698862
USP33|23032	USP33	10.337412989001784	10.433199419037404	-0.09578643003561993	0.004623861502780513	0.0218231597698862
STIM2|57620	STIM2	8.937835200722997	9.172522518361928	-0.23468731763893125	0.004649030624353735	0.021931720693629576
ZNF189|7743	ZNF189	9.515780385853862	9.903244690443321	-0.387464304589459	0.004649030624353735	0.021931720693629576
ZNF710|374655	ZNF710	7.7854706978009185	8.010701526568214	-0.2252308287672955	0.00466166164689736	0.021986182337429216
ELAVL3|1995	ELAVL3	1.9794431400789227	2.6097785972186984	-0.6303354571397757	0.004663765564460876	0.02199098031070811
CAPN14|440854	CAPN14	2.398024128137868	2.9992604292603504	-0.6012363011224826	0.00467338018519956	0.022009996208824944
GPATCH1|55094	GPATCH1	7.897623204365564	8.062575073914008	-0.1649518695484442	0.004674322576481125	0.022009996208824944
MAP2K4|6416	MAP2K4	9.485303637117635	9.60357627629463	-0.11827263917699504	0.004674322576481125	0.022009996208824944
ANO4|121601	ANO4	5.547328580429519	6.5070049052621	-0.9596763248325813	0.0046743237328555	0.022009996208824944
NRSN2|80023	NRSN2	10.104949520236655	9.95531425664859	0.14963526358806511	0.0046743237328555	0.022009996208824944
TARSL2|123283	TARSL2	8.577644277642786	8.737707039027487	-0.160062761384701	0.0046743237328555	0.022009996208824944
TOMM40L|84134	TOMM40L	8.598137915064306	8.505378878977586	0.09275903608672031	0.004680665287877207	0.022034729959539177
INPP5F|22876	INPP5F	8.689784972808052	8.92373156173156	-0.23394658892350684	0.004687016949056966	0.022059499770933695
SLC6A17|388662	SLC6A17	4.248927294821279	3.5508760450681596	0.698051249753119	0.004693363650860168	0.02207831144225181
ZNF836|162962	ZNF836	7.046580825832332	7.223345315799054	-0.17676448996672178	0.004693374091808817	0.02207831144225181
CXXC4|80319	CXXC4	2.035280870128024	2.6185675713649914	-0.5832867012369674	0.004697070681073515	0.02207831144225181
ESRRG|2104	ESRRG	6.46870020548614	7.26498673377776	-0.7962865282916196	0.0046997413624479106	0.02207831144225181
MNDA|4332	MNDA	8.009837796683069	8.371615489023384	-0.36177769234031487	0.0046997413624479106	0.02207831144225181
MRPS11|64963	MRPS11	8.81694753424772	8.731600753371644	0.08534678087607617	0.0046997413624479106	0.02207831144225181
NCKAP5L|57701	NCKAP5L	9.225518912407477	8.904601507786927	0.3209174046205501	0.0046997413624479106	0.02207831144225181
OAF|220323	OAF	10.79010101058991	10.537014505943695	0.2530865046462143	0.0046997413624479106	0.02207831144225181
LOC90246|90246	LOC90246	4.3782872469479415	4.875893076305222	-0.4976058293572807	0.004712495876244058	0.02212796173953148
DNAJB4|11080	DNAJB4	9.209363802830616	9.40656643126563	-0.19720262843501324	0.00471249704009194	0.02212796173953148
SUV420H2|84787	SUV420H2	6.769416566484441	6.413465458029827	0.3559511084546143	0.004718884293803969	0.022152813810717868
CTSZ|1522	CTSZ	12.849963018471954	12.582278433640719	0.26768458483123503	0.004725284049170257	0.022172570968492386
EPHA3|2042	EPHA3	7.858736334643459	8.463013413449692	-0.6042770788062333	0.004725284049170257	0.022172570968492386
CYP2C18|1562	CYP2C18	1.2726289816815317	0.8067777285948584	0.4658512530866733	0.0047363231282150755	0.022217930161945215
C9orf122|158228	C9orf122	4.82151919344882	4.431790083378801	0.38972911007001887	0.004737146390393992	0.022217930161945215
ATP6V0A2|23545	ATP6V0A2	8.660898695751847	8.515364747244709	0.14553394850713808	0.004744521116264143	0.022242214971404467
DENND1C|79958	DENND1C	8.997638650358125	9.264911693074465	-0.2672730427163401	0.0047445222863698525	0.022242214971404467
NME1-NME2|654364	NME1-NME2	6.23421398570316	5.941479616341943	0.29273436936121744	0.004750947645501423	0.022267178890610882
SULT2B1|6820	SULT2B1	2.9668636313560866	2.2899229713608373	0.6769406599952492	0.004761456978598977	0.02231126796315955
DAD1|1603	DAD1	11.149117034347276	11.036517070486518	0.11259996386075777	0.004763832564716144	0.02231207294644379
ARHGEF16|27237	ARHGEF16	8.785282198419155	9.448768830165056	-0.6634866317459007	0.00476383373858996	0.02231207294644379
C3orf27|23434	C3orf27	0	0	0	0.004766168741683086	0.022317844283707148
HEPHL1|341208	HEPHL1	1.6933605117473487	1.3529844580206443	0.34037605372670443	0.00476878754415325	0.022324941549519656
LOC100271831|100271831	LOC100271831	3.132622010295055	0	3.132622010295055	0.004771602243679412	0.02233295240693431
HRASLS5|117245	HRASLS5	3.512133426942774	3.2107473115496536	0.3013861153931203	0.004789679636544009	0.022407252675142295
ADAMTS1|9510	ADAMTS1	11.223431935966484	11.586192399831903	-0.3627604638654187	0.004789691425667831	0.022407252675142295
SMURF1|57154	SMURF1	9.995611709022215	9.891259681967526	0.1043520270546896	0.004802666659320754	0.022457571130160215
TM9SF4|9777	TM9SF4	11.187623401211248	11.064823585737974	0.12279981547327345	0.004802666659320754	0.022457571130160215
TFF1|7031	TFF1	0.4207775738312412	0	0.4207775738312412	0.004807471661716765	0.02247484672899605
PYDC1|260434	PYDC1	0.14550705070865133	0	0.14550705070865133	0.0048117314360239735	0.022489566005139305
LMX1B|4010	LMX1B	2.002899840983014	1.0712821485007393	0.9316176924822748	0.004820844994283311	0.02252695936141899
C8orf38|137682	C8orf38	7.043644481573278	6.896889391628621	0.1467550899446568	0.004822190933834773	0.02252804711887076
ZC3H7A|29066	ZC3H7A	10.11333192279735	10.217218596755778	-0.10388667395842788	0.004828714967587652	0.02254291984464348
ATP5H|10476	ATP5H	11.396275176422336	11.169687037323405	0.22658813909893105	0.004828716154092771	0.02254291984464348
SLC35A3|23443	SLC35A3	8.197896980813262	8.388396212185574	-0.1904992313723124	0.004828716154092771	0.02254291984464348
DCTN2|10540	DCTN2	11.275891994408706	11.170181708188599	0.10571028622010736	0.004841788188705808	0.022598733709185456
GPR150|285601	GPR150	0.7385441306948013	0.4333868091577358	0.3051573215370655	0.004844830025793827	0.022607717330416294
CTNNAL1|8727	CTNNAL1	9.00839621775124	8.742834875534296	0.2655613422169445	0.004854889849886367	0.022639011293256912
FLJ10357|55701	FLJ10357	9.891033541363345	10.030736097076804	-0.13970255571345902	0.004854891041474751	0.022639011293256912
ANKRD57|65124	ANKRD57	9.009334599258452	9.20044991472447	-0.19111531546601768	0.0048548922330632965	0.022639011293256912
UCA1|652995	UCA1	0.4765303364473812	0	0.4765303364473812	0.004858278916283923	0.022649585051313988
FABP5|2171	FABP5	6.604592618271521	6.15888633601267	0.44570628225885134	0.004881196625066191	0.022745949182152787
ZNF837|116412	ZNF837	5.319625339931838	5.049452162174584	0.270173177757254	0.004881196625066191	0.022745949182152787
C18orf18|147525	C18orf18	5.956166111503713	6.299334420415234	-0.3431683089115216	0.004894397110037123	0.02279171852575501
WDR81|124997	WDR81	10.357115140767263	10.537092183472954	-0.1799770427056906	0.004894397110037123	0.02279171852575501
ZNFX1|57169	ZNFX1	10.883886189999686	11.04877293246584	-0.16488674246615354	0.004894397110037123	0.02279171852575501
PDE6D|5147	PDE6D	8.481847666262965	8.340637926641822	0.14120973962114292	0.0049076298794038156	0.02284808224048181
WDR64|128025	WDR64	0	0.6706590814004026	-0.6706590814004026	0.004911842531555017	0.02286243540791408
C7orf53|286006	C7orf53	5.023537015819423	4.6296888388653015	0.3938481769541218	0.004920892593378631	0.022883518624325378
ELOVL6|79071	ELOVL6	7.86614043283204	7.621121457250576	0.24501897558146446	0.00492089500212788	0.022883518624325378
GPRASP1|9737	GPRASP1	7.813594119049036	8.169709582975749	-0.356115463926713	0.00492089500212788	0.022883518624325378
URM1|81605	URM1	10.184879021308284	10.076080704101564	0.10879831720671973	0.00492089500212788	0.022883518624325378
ODF3L2|284451	ODF3L2	1.8756579325994016	2.2088917750261534	-0.3332338424267518	0.0049339909897253955	0.02292428576034653
GPR17|2840	GPR17	3.2699566718474786	3.7799740610657566	-0.510017389218278	0.00493412375167421	0.02292428576034653
YES1|7525	YES1	10.378565809634235	10.483080137661517	-0.10451432802728178	0.004934191340345429	0.02292428576034653
EIF4G1|1981	EIF4G1	12.6841793272106	12.52467637987635	0.15950294733424997	0.004934192547290715	0.02292428576034653
SMC1A|8243	SMC1A	10.8079245995174	10.937851941760558	-0.1299273422431586	0.004947521374573317	0.02297566820947382
PRDX1|5052	PRDX1	12.58618266665596	12.385827357174879	0.20035530948108082	0.004947522584093631	0.02297566820947382
MIIP|60672	MIIP	7.874646090513342	7.536480359683608	0.33816573082973367	0.004960885181858017	0.023027154658358383
SSX2IP|117178	SSX2IP	8.714125855906367	9.026548340205919	-0.31242248429955133	0.004960885181858017	0.023027154658358383
ZNF474|133923	ZNF474	2.5293552102593484	2.2221863073221124	0.307168902937236	0.0049675653655020385	0.02304236383978104
DIS3L|115752	DIS3L	9.296068031801454	9.414143991537522	-0.11807595973606766	0.004967576286014236	0.02304236383978104
MYEOV2|150678	MYEOV2	8.862174161879137	8.643394453479893	0.21877970839924465	0.004967577499405311	0.02304236383978104
ARL9|132946	ARL9	1.2358501747078403	0.8430190457237684	0.3928311289840719	0.004974839354886912	0.023070760509670333
ALDH8A1|64577	ALDH8A1	8.546267204872432	9.61350586922836	-1.0672386643559282	0.004980989066266241	0.023093987794523756
KHDC1L|100129128	KHDC1L	0	0	0	0.004986706254495269	0.023109258550283417
TXNDC6|347736	TXNDC6	3.3542979835955276	3.7477418530265685	-0.3934438694310409	0.0049877071208855855	0.023109258550283417
GCNT2|2651	GCNT2	8.877913488386671	9.082747821844746	-0.20483433345807533	0.00498770833815782	0.023109258550283417
CEACAM6|4680	CEACAM6	0.6318124441300155	0.41910736678436106	0.21270507734565441	0.004991464439421293	0.02312136812199774
SEPT10|151011	SEPT10	10.689341055585283	10.782162808785968	-0.09282175320068475	0.005001169035937507	0.02316102035453164
LOC389458|389458	LOC389458	2.058336852200936	1.716771456418223	0.34156539578271317	0.005007080121644502	0.02317048884834789
TLL2|7093	TLL2	3.0973307637192287	2.545993072575998	0.5513376911432308	0.005007868954637527	0.02317048884834789
STAP1|26228	STAP1	2.90629363268218	2.462261769296349	0.4440318633858311	0.005007908031764419	0.02317048884834789
CYP26A1|1592	CYP26A1	1.581079465950936	1.0149979347441367	0.5660815312067993	0.005011623692162756	0.02317048884834789
IRAK1BP1|134728	IRAK1BP1	5.187967286862667	5.388089633610707	-0.20012234674803953	0.005014661350704931	0.02317048884834789
ELL2|22936	ELL2	10.632856780408472	10.218127274216434	0.41472950619203885	0.005014662573167495	0.02317048884834789
FAM158A|51016	FAM158A	7.341518475738193	7.158347126643405	0.1831713490947875	0.005014662573167495	0.02317048884834789
HSP90AA1|3320	HSP90AA1	13.54759886534978	13.381421279493258	0.16617758585652176	0.005014662573167495	0.02317048884834789
RAB5A|5868	RAB5A	9.960682386280315	9.891504248904468	0.06917813737584666	0.005014662573167495	0.02317048884834789
ZNF473|25888	ZNF473	7.649757371821357	7.824118647046943	-0.17436127522558564	0.005014662573167495	0.02317048884834789
IL6|3569	IL6	5.704418092841287	4.925349110102021	0.7790689827392665	0.00504174721812326	0.023285007997713714
BMP6|654	BMP6	7.236374622405173	7.529625763542415	-0.29325114113724204	0.005041748445794124	0.023285007997713714
GNGT2|2793	GNGT2	5.539341800665901	5.8333101062890105	-0.2939683056231095	0.00505534092140096	0.023342457122361996
POLD3|10714	POLD3	8.541065974135694	8.643582051673011	-0.10251607753731662	0.005062148343169445	0.023368557976519898
GIPR|2696	GIPR	2.633505184073196	2.011245149204265	0.6222600348689307	0.005064928444580369	0.02337605971754105
TYRP1|7306	TYRP1	0.8444831255014837	0.4900566244643114	0.3544265010371723	0.005077309971625078	0.02342786119602105
ADC|113451	ADC	7.0467295534434164	7.238844168898018	-0.19211461545460118	0.005082625302635636	0.023447041457656713
REG1A|5967	REG1A	6.764076004623105	8.179725010283692	-1.4156490056605868	0.005095307081576511	0.02349937784543701
IL22RA1|58985	IL22RA1	6.583705484142653	7.008619101267921	-0.42491361712526743	0.005096292586402956	0.02349937784543701
